id,type,gender,skin tone,count,accessories
3249,Turtle,Male,2012 Leonardo,5,Earring / Nerd Glasses / Goat / Do-rag / Smile
3250,Turtle,Male,Rise of the TMNT Leonardo,4,Horned Rim Glasses / Crazy Hair / Smile / Flareon
3251,Turtle,Female,Mirage Venus,2,Wild Blonde / Earring
3253,Turtle,Female,Mirage Amoly,4,Purple Lipstick / Straight Hair Dark / 3D Glasses / Knitted Cap
3260,Turtle,Male,2012 Giorgione,3,Bandana / Earring / Eye Patch
3262,Turtle,Male,2021 Michaelangelo,5,Frumpy Hair / Clown Nose / Muttonchops / Regular Shades / Viking
3263,Turtle,Female,Batman Amoly,3,Orange Side / Black Lipstick / Knitted Cap
3266,Turtle,Female,Rise Of The Tmnt Lymera,4,Messy Hair / Black Lipstick / Earring / Eye Mask
3267,Turtle,Female,2003 Selene,4,Orange Side / Black Lipstick / Earring / Eye Mask
3268,Turtle,Male,1987 Raphael,5,Clown Eyes Blue / Earring / Goat / Crazy Hair / Verda
3270,Turtle,Male,Og Promo Ethscript,6,Cap / Earring / Nerd Glasses / Snowman / Fire Breathing Green / Purple Hair
3273,Turtle,Male,2003 Donatello,4,Cigarette / Chinstrap / Headband / Virtual Reality
3275,Turtle,Female,Rise Of The Tmnt Larota,4,Silver Chain / Stringy Hair / Clown Eyes Blue / Sleepsong Hoodie
3276,Turtle,Male,IDW Michaelangelo,3,Clown Nose / Peak Spike / Power Surge Solarwake
3278,Turtle,Female,2021 Amoly,2,Cap / Earring
3279,Turtle,Male,Mirage Michaelangelo,2,Mohawk / Small Shades
3280,Turtle,Male,Batman Michaelangelo,5,Purple Hair / Earring / Medical Mask / Eye Mask / Viking
3282,Turtle,Male,2003 Filippo,3,Luxurious Beard / Earring / Mohawk Dark
3286,Turtle,Male,2021 Michaelangelo,4,Messy Hair / Normal Beard / Cyborg / Eye Mask
3290,Turtle,Female,Mirage Talena,3,Red Mohawk / Hot Lipstick / Earring
3292,Turtle,Male,2012 Michaelangelo,3,Top Hat / Smile / Moggles
3294,Turtle,Female,Og Promo Solina,4,Mole / Straight Hair Blonde / Cigarette / Moggles
3295,Turtle,Male,1987 Michaelangelo,3,Card Master / Clown Eyes Green / Clown Face Red
3298,Turtle,Male,Batman Leonardo,5,Hoodie / Eye Patch / Big Beard / Wizard / Blue
3299,Turtle,Male,2021 Filippo,4,Frumpy Hair / Normal Beard Black / Earring / Thunder Mouse Hoodie
3300,Turtle,Male,OG Promo Michaelangelo,6,Cyborg / Messy Hair / Horned Rim Glasses / Normal Beard / Cyrith / Samurai
3301,Turtle,Female,Mirage Azuria,3,Hot Lipstick / Half Shaved / Nerd Glasses
3303,Turtle,Male,2021 Guido,2,Shaved Head / Big Beard
3306,Turtle,Male,1987 Albrecht,4,Card Master / Earring / Normal Beard / C3FF00
3312,Turtle,Male,Rise of the TMNT Leonardo,5,Stringy Hair / Classic Shades / Smile / Hoodie / Vanta
3313,Turtle,Male,Batman Michaelangelo,4,Crazy Hair / Smile / 3D Glasses / Hut Hat
3317,Turtle,Male,2021 Raphael,4,Front Beard / Top Hat / Eye Mask / Vision
3339,Turtle,Male,Og Promo Raphael,4,Mohawk Thin / Shadow Beard / Earring / Bionocles
3341,Turtle,Female,2003 Venus,1,Mermaid Ariel
3342,Turtle,Male,Og Promo Michaelangelo,4,Bandana / Spots / Earring / Normal Beard
3343,Turtle,Female,Mirage Lymera,3,Tassle Hat / Regular Shades / Spirit
3345,Turtle,Female,IDW Venus,5,Gold Chain / Dark Hair / Knitted Cap / Mummy / Power Surge Cyrospike
3347,Turtle,Female,2003 Lymera,3,Gold Chain / Earring / Straight Hair Dark
3349,Turtle,Male,1987 Leonardo,4,Mohawk Thin / Earring / Normal Beard / Eye Patch
3353,Turtle,Male,Batman Raphael,4,Front Beard / Eye Mask / Earring / Do-rag
3354,Turtle,Female,Og Promo Solina,1,Naruto Sakura
3355,Turtle,Male,Mirage Leonardo,2,Shadow Beard / Knitted Cap
3357,Turtle,Male,Mirage Michaelangelo,6,Cyborg / Earring / Shaved Head / Clown Eyes Green / Turtleman / Nunchaku Diamond
3358,Turtle,Female,Rise Of The Tmnt Jennika,4,Big Shades / Headband / Hot Lipstick / Earring
3360,Turtle,Female,Rise Of The Tmnt Selene,4,Mole / Big Shades / Blonde Short / Hot Lipstick
3367,Turtle,Female,Mirage Azuria,3,Headband / Earring / Sci Vr
3370,Turtle,Male,OG Promo Donatello,6,Shadow Beard / Purple Hair / Earring / Eye Mask / Viking / Bo Staff Diamond
3371,Turtle,Female,2012 Lymera,5,Horned Rim Glasses / Straight Hair Blonde / Hot Lipstick / Cyron / Night Elf
3372,Turtle,Male,Rise Of The Tmnt Tiziano,4,Normal Beard Black / Earring / Nerd Glasses / Headband
3375,Turtle,Male,2021 Michaelangelo,6,Cap Forward / Big Shades / Earring / Normal Beard / Clown Hair Green / Stringy Hair
3376,Turtle,Female,2012 Talena,4,Black Lipstick / Earring / Mohawk Dark / Clown Eyes Blue
3379,Turtle,Male,1987 Michaelangelo,4,Handlebars / Wild Hair / Nerd Glasses / Mole
3380,Turtle,Male,2021 Leonardo,3,Peak Spike / Classic Shades / Mustache
3381,Turtle,Male,2021 Albrecht,3,Silver Chain / Knitted Cap / Diving Mask
3382,Turtle,Male,Rise of the TMNT Leonardo,1,Burglar
3383,Turtle,Male,2012 Filippo,5,Stringy Hair / Handlebars / Medical Mask / Battle God / Dual Beam
3384,Turtle,Male,OG Promo Leonardo,4,Vampire Hair / Silver Chain / Horned Rim Glasses / Lunarc
3386,Turtle,Female,2021 Zamira,1,Onepiece Nami
3389,Turtle,Male,2012 Filippo,4,Frumpy Hair / Pipe / Mole / Blue Turtle Hoodie
3390,Turtle,Male,IDW Leonardo,6,Messy Hair / Handlebars / Horned Rim Glasses / Flareon / Samurai / Power Surge Telekinetic
3391,Turtle,Male,Batman Donatello,4,Muttonchops / Shaved Head / Mystio / Dual Beam
3392,Turtle,Male,IDW Donatello,5,Fedora / Earring / Nerd Glasses / Pipe / Power Surge Dreamcoil
3394,Turtle,Female,Batman Venus,7,Mole / Horned Rim Glasses / Headband / Hot Lipstick / Flareon / Pizza / Virelux
3395,Turtle,Male,Batman Tiziano,4,Clown Nose / Cap / Big Shades / Mole
3396,Turtle,Male,2003 Raphael,4,Wild Hair / Mustache / Clown Eyes Green / Smile
3397,Turtle,Female,2012 Solina,4,Purple Eye Shadow / Frumpy Hair / Purple Lipstick / Eye Mask
3398,Turtle,Male,Mirage Leonardo,3,Muttonchops / VR / Mohawk
3400,Turtle,Male,Mirage Donatello,1,Darth Vader
3405,Turtle,Female,Mirage Selene,3,Crazy Hair / Purple Lipstick / Nouns
3406,Turtle,Male,Mirage Michaelangelo,4,Big Shades / Smile / Mohawk Dark / Mole
3410,Turtle,Male,2003 Leonardo,6,Shadow Beard / Headband / Eye Mask / Smile / Astronaut / Mummy
3412,Turtle,Female,Batman Larota,2,Wild Hair / Eye Mask
3414,Turtle,Female,2012 Venus,5,Bandana / Eye Patch / Purple Lipstick / Blue / Pirate
3415,Turtle,Male,1987 Leonardo,4,Smile / Do-rag / Eye Patch / Neme
3421,Turtle,Male,2012 Donatello,4,Bandana / Shadow Beard / Horned Rim Glasses / Dual Beam
3422,Turtle,Male,2012 Guido,4,Nerd Glasses / Headband / Pipe / Rick
3423,Turtle,Male,2012 Michaelangelo,6,Buck Teeth / Earring / Goat / Do-rag / Eye Mask / Pirate
3424,Turtle,Female,2021 Venus,5,Straight Hair Blonde / Purple Lipstick / Earring / Knitted Cap / Snowoman
3426,Turtle,Male,1987 Donatello,3,Bandana / Earring / Small Shades
3431,Turtle,Female,Og Promo Larota,4,Red Mohawk / Purple Eye Shadow / Hot Lipstick / Scottish Fold Kigurumi Hoodie
3433,Turtle,Male,OG Promo Donatello,5,Peak Spike / Shadow Beard / Eye Patch / Purple / Dual Flip
3438,Turtle,Male,2003 Leonardo,1,Chainsawman Denji
3439,Turtle,Male,1987 Leonardo,1,Count Macula
3440,Turtle,Male,Mirage Giorgione,3,Front Beard / Horned Rim Glasses / Do-rag
3444,Turtle,Male,2012 Donatello,5,Cap Forward / Earring / Smile / Diving Mask / Full Smile
3448,Turtle,Male,Idw Tiziano,3,Cap / Earring / Regular Shades
3451,Turtle,Female,2021 Azuria,3,Dark Hair / VR / Beam
3452,Turtle,Male,Mirage Guido,3,Shadow Beard / Classic Shades / Knitted Cap
3453,Turtle,Female,Og Promo Solina,3,Eye Patch / Hot Lipstick / Bubblegum
3454,Turtle,Male,2012 Leonardo,5,Cap / Handlebars / Eye Patch / Green / Mullet
3455,Turtle,Male,2012 Raphael,4,Shadow Beard / Mohawk / Mole / Snorkel
3457,Turtle,Female,2012 Larota,5,Wild Blonde / Purple Lipstick / Earring / Catwoman / Mummy
3458,Turtle,Male,Batman Donatello,2,Classic Shades / Mohawk
3460,Turtle,Male,Mirage Michaelangelo,6,Frumpy Hair / Eye Mask / Frown / Shadow Beard / Pizza / Viking
3461,Turtle,Male,Rise of the TMNT Raphael,4,Luxurious Beard / Classic Shades / Do-rag / Pirate
3463,Turtle,Male,Mirage Michaelangelo,1,Cowboy Bebop Spike Spiegel
3464,Turtle,Female,2003 Venus,4,Big Shades / Straight Hair / Hot Lipstick / Witch
3465,Turtle,Female,2012 Zamira,3,Big Shades / Straight Hair / Hot Lipstick
3466,Turtle,Male,Mirage Raphael,3,Hoodie / VR / Purple Saber
3469,Turtle,Male,Rise Of The Tmnt Hans,4,Police Cap / Shadow Beard / Earring / Regular Shades
3471,Turtle,Female,Rise of the TMNT Venus,4,Clown Nose / Silver Chain / Crazy Hair / Catwoman
3472,Turtle,Male,2021 Filippo,10,Mustache / Earring / Crazy Hair / Eye Mask / Verda / Gauntlet / Spots / Mole / Gold Chain / C3FF00
3473,Turtle,Male,2003 Filippo,1,Ghibli No Face
3475,Turtle,Male,2003 Filippo,3,Hoodie / Big Beard / Blue Saber
3476,Turtle,Female,Batman Amoly,3,Purple Lipstick / Straight Hair Dark / Cigarette
3478,Turtle,Male,Rise of the TMNT Donatello,3,Mohawk Thin / Big Shades / Bubblegum
3481,Turtle,Female,Rise of the TMNT Amoly,5,Hot Lipstick / Dark Hair / Clown Eyes Blue / Witch / Mummy
3482,Turtle,Male,2021 Donatello,5,Handlebars / Earring / Headband / Eye Mask / Astronaut
3484,Turtle,Male,Idw Guido,5,Cigarette / Earring / Goat / Knitted Cap / Tear Waterfall
3485,Turtle,Male,OG Promo Donatello,16,Cap / Goat / Dual Beam / Crazy Hair / Mole / Spots / Silver Chain / Gold Chain / Power Surge Dreamcoil / Left Smile / Horned Rim Glasses / Buck Teeth / Shadow Beard / Dual Flip / Smile / Earring
3487,Turtle,Female,IDW Amoly,4,Bandana / Hot Lipstick / Eye Mask / Power Surge Rosequasar
3488,Turtle,Female,Batman Jennika,4,Red Mohawk / Big Shades / Earring / Undead
3490,Turtle,Female,Mirage Selene,6,Blue Eye Shadow / Wild White Hair / Hot Lipstick / Earring / C3FF00 / Open Mouth Full Teeth
3499,Turtle,Male,1987 Donatello,4,Wild Hair / Earring / Regular Shades / Pizza
3501,Turtle,Male,2021 Donatello,2,Bandana / Small Shades
3503,Turtle,Female,IDW Venus,4,Pipe / Pilot Helmet / Earring / Power Surge Cyrospike
3505,Turtle,Male,IDW Donatello,4,Shadow Beard / Nerd Glasses / Top Hat / Power Surge Dreamcoil
3506,Turtle,Male,1987 Michaelangelo,5,Shadow Beard / Earring / Headband / VR / Nunchaku
3509,Turtle,Male,2003 Donatello,5,Shadow Beard / Classic Shades / Mohawk / Smile / Pizza
3514,Turtle,Male,2012 Donatello,3,Police Cap / Goat / Diving Mask
3516,Turtle,Male,Rise of the TMNT Donatello,4,Messy Hair / Earring / 3D Glasses / Samurai
3517,Turtle,Male,Og Promo Leonardo,2,Messy Hair / Earring
3521,Turtle,Male,1987 Michaelangelo,4,Do-rag / Small Shades / Gandalf / Left Smile
3524,Turtle,Male,IDW Raphael,3,Pipe / Mohawk / Power Surge Fire
3533,Turtle,Male,Rise Of The Tmnt Leonardo,5,Stringy Hair / Mustache / Sci Vr / Left Smile / Twin Katana
3535,Turtle,Female,Batman Amoly,4,Pigtails / Purple Lipstick / Clown Eyes Blue / Open Mouth Full Teeth
3539,Turtle,Male,1987 Donatello,3,Earring / Mohawk / Regular Shades
3543,Turtle,Male,Rise of the TMNT Leonardo,5,Hoodie / Pipe / Small Shades / Wizard / Power Surge Telekinetic
3544,Turtle,Male,2003 Leonardo,4,Mohawk Thin / Shadow Beard / Earring / Diving Mask
3549,Turtle,Male,Mirage Donatello,6,Stringy Hair / Shadow Beard / Earring / Golden Nexus / Fries in the Bag Hat Black / Bo Staff
3550,Turtle,Male,2003 Donatello,4,Crazy Hair / Eye Patch / Pizza / Builder
3554,Turtle,Male,Mirage Donatello,4,Earring / Clown Hair Green / Pizza / Police Cap
3557,Turtle,Female,Batman Larota,5,Messy Hair / Black Lipstick / Eye Patch / Left Smile / Crown
3559,Turtle,Male,2021 Filippo,2,Peak Spike / Nerd Glasses
3563,Turtle,Male,2012 Filippo,5,Stringy Hair / Cigarette / VR / Flash / Builder
3565,Turtle,Male,Batman Michaelangelo,4,Eye Mask / Muttonchops / Headband / Astronaut
3567,Turtle,Female,Mirage Jennika,2,Mole / Cap
3568,Turtle,Male,Idw Ethscript,8,Bandana / Silver Chain / Gauntlet / Spots / Mole / Crazy Hair / Earring / Dual Beam
3569,Turtle,Male,1987 Raphael,6,Earring / Smile / Shaved Head / Dagger / Bronze Armor / Sai
3570,Turtle,Female,Mirage Venus,3,Straight Hair Dark / Eye Mask / Knitted Cap
3573,Turtle,Male,2021 Donatello,5,Hoodie / Earring / Small Shades / Wizard / Power Surge Dreamcoil
3575,Turtle,Male,2003 Raphael,3,Bandana / Earring / Clown Eyes Green
3576,Turtle,Male,2003 Ethscript,5,Cigarette / Handlebars / Shaved Head / Eye Mask / Smile
3582,Turtle,Female,2021 Venus,4,Green Eye Shadow / Blonde Bob / Eye Mask / Petalburn
3585,Turtle,Male,2012 Donatello,4,Cap Forward / Mustache / Horned Rim Glasses / Cyborg
3587,Turtle,Male,OG Promo Michaelangelo,5,Silver Chain / VR / Mohawk Dark / Mole / Dual Flip
3588,Turtle,Male,2012 Albrecht,3,Vampire Hair / Small Shades / Honorable Bull
3590,Turtle,Female,IDW Talena,3,Tassle Hat / Hot Lipstick / Rose
3592,Turtle,Female,Mirage Talena,5,Wild White Hair / Black Lipstick / Classic Shades / Pizza / Mummy
3594,Turtle,Female,2012 Lymera,3,Hot Lipstick / Wild Blonde / Spirit
3596,Turtle,Male,1987 Michaelangelo,3,Frown / Do-rag / Eye Mask
3597,Turtle,Male,1987 Michaelangelo,3,Normal Beard Black / Crazy Hair / Smile
3599,Turtle,Male,Batman Donatello,3,Mohawk Thin / Earring / Goat
3600,Turtle,Male,1987 Filippo,3,Peak Spike / Shadow Beard / Diving Mask
3602,Turtle,Female,Og Promo Selene,4,Blue Eye Shadow / Frumpy Hair / Purple Lipstick / Wtiara
3604,Turtle,Female,2021 Zamira,2,Classic Shades / Stringy Hair
3606,Turtle,Male,Mirage Michaelangelo,3,Normal Beard Black / Mohawk / Regular Shades
3607,Turtle,Female,IDW Larota,4,Stringy Hair / Purple Lipstick / Earring / Power Surge Fire
3608,Turtle,Female,2003 Talena,4,Mohawk Thin / Purple Lipstick / Nerd Glasses / Nebula
3609,Zombie,Male,Zombie,2,Earring / Do-rag
3614,Turtle,Male,2003 Michaelangelo,3,Hoodie / Shadow Beard / Wizard
3616,Turtle,Female,2012 Talena,4,Black Lipstick / Purple Eye Shadow / Blonde Short / Knitted Cap
3619,Turtle,Male,Idw Raphael,5,Hoodie / Chinstrap / Eye Patch / Cyborg / Green Saber
3620,Turtle,Male,2003 Donatello,6,Gold Chain / Wild Hair / Earring / Normal Beard / Alien / Mummy
3621,Turtle,Female,2021 Amoly,3,Mohawk / Earring / Cigarette
3622,Turtle,Male,2021 Donatello,4,Bandana / Front Beard Dark / Vape / Small Shades
3626,Turtle,Male,2012 Hans,2,Bandana / Medical Mask
3627,Turtle,Female,Mirage Jennika,3,Dark Hair / Clown Eyes Blue / Alien
3628,Turtle,Female,2021 Zamira,3,Straight Hair / Hot Lipstick / Classic Shades
3630,Turtle,Male,1987 Guido,2,Vampire Hair / Eye Patch
3632,Turtle,Female,Idw Selene,3,Mohawk / Earring / Cosmic Flux
3635,Turtle,Male,2021 Tiziano,3,Vampire Hair / Normal Beard / Ushanka
3643,Turtle,Male,2003 Tiziano,5,Frown / Muttonchops / Do-rag / Fries in the Bag Hat Black / Vomit Rainbow
3644,Turtle,Male,2021 Raphael,2,Classic Shades / Mohawk
3645,Turtle,Male,2012 Guido,3,Nerd Glasses / Crazy Hair / Sailor Hat
3646,Turtle,Female,Rise Of The Tmnt Amoly,4,Regular Shades / Stringy Hair / Cigarette / Goblin
3648,Turtle,Female,Rise Of The Tmnt Selene,3,Red Mohawk / Welding Goggles / Purple Lipstick
3650,Turtle,Male,OG Promo Leonardo,4,Vampire Hair / Handlebars / Nerd Glasses / Bubblegum
3654,Turtle,Male,2003 Leonardo,4,Shadow Beard / Classic Shades / Shaved Head / Battle God
3655,Turtle,Male,Og Promo Giorgione,3,Goat / Mohawk Dark / Golden Nexus
3656,Turtle,Female,Mirage Amoly,4,Blonde Short / Eye Patch / Green / Knitted Cap
3657,Turtle,Male,Rise of the TMNT Michaelangelo,5,Luxurious Beard / Earring / Cowboy Hat / Stringy Hair / Moggles
3661,Turtle,Male,1987 Leonardo,1,Vampire Hair
3662,Turtle,Male,2003 Albrecht,4,Headband / Clown Eyes Green / Rick / Clown Face Red
3663,Turtle,Female,Idw Zamira,4,Knitted Cap / Eye Mask / Purple Lipstick / Diamond Grills
3664,Turtle,Male,2012 Tiziano,2,Peak Spike / Big Beard
3667,Turtle,Male,Mirage Leonardo,4,Clown Eyes Blue / Chinstrap / Do-rag / Dual Orange
3668,Turtle,Male,2021 Tiziano,1,Digimon Ishida
3671,Turtle,Male,2003 Filippo,5,Normal Beard Black / Classic Shades / Do-rag / Mole / Mythic Smith
3676,Turtle,Male,2003 Donatello,5,Messy Hair / Shadow Beard / Small Shades / Smile / Samurai
3677,Turtle,Male,2012 Donatello,4,Headband / Handlebars / 3D Glasses / Astronaut
3678,Turtle,Female,2021 Venus,3,Tassle Hat / Purple Lipstick / Earring
3680,Turtle,Male,Rise Of The Tmnt Donatello,3,Bandana / Silver Chain / Horned Rim Glasses
3686,Turtle,Female,2003 Amoly,4,Wild White Hair / Black Lipstick / Earring / Catwoman
3689,Turtle,Male,2012 Michaelangelo,3,Frown / Hoodie / Green Saber
3692,Turtle,Female,Og Promo Solina,3,Clown Nose / Stringy Hair / Monster Hat
3698,Turtle,Male,2003 Michaelangelo,4,Clown Nose / Goat / 3D Glasses / Cowboy Hat
3703,Turtle,Female,IDW Venus,5,Orange Side / Green Eye Shadow / Medical Mask / Knitted Cap / Power Surge Cyrospike
3707,Turtle,Female,Mirage Venus,5,Choker / Purple Lipstick / Straight Hair Dark / Rose / Knitted Cap
3711,Turtle,Female,2003 Azuria,3,Gold Chain / Stringy Hair / Pizza
3712,Turtle,Female,Rise Of The Tmnt Solina,3,Vape / Tiara / Classic Shades
3713,Turtle,Male,2003 Ethscript,4,Cigarette / Luxurious Beard / Mohawk Thin / Classic Shades
3714,Turtle,Male,Rise of the TMNT Michaelangelo,3,Shadow Beard / Headband / Astronaut
3715,Turtle,Male,2021 Michaelangelo,2,Big Shades / Crazy Hair
3716,Turtle,Male,Rise Of The Tmnt Tiziano,3,Shadow Beard / Mohawk / Regular Shades
3719,Turtle,Male,Mirage Leonardo,2,Shadow Beard / Cowboy Hat
3720,Turtle,Male,Mirage Donatello,5,Hoodie / Chinstrap / Nerd Glasses / Pizza / Blue Saber
3721,Turtle,Female,2003 Venus,3,Mole / Bandana / Green Eye Shadow
3722,Turtle,Male,Idw Tiziano,5,Bandana / Handlebars / Big Shades / Builder / Fire Breathing Blue
3730,Turtle,Male,Batman Filippo,5,Cigarette / Frumpy Hair / Earring / Smile / Night Elf
3737,Turtle,Male,2012 Leonardo,4,Stringy Hair / Luxurious Beard / Small Shades / Mystio
3739,Turtle,Male,Mirage Guido,4,Cigarette / Big Shades / Earring / Mohawk Dark
3740,Turtle,Male,2012 Guido,3,Cap / Vape / Shades
3744,Turtle,Male,2021 Giorgione,5,Earring / Crazy Hair / Mole / Builder / Open Mouth Full Teeth
3746,Turtle,Male,2012 Leonardo,7,Golden / Luxurious Beard / VR / Clown Hair Green / Police Cap / Beam / Bubblegum
3748,Turtle,Male,Rise of the TMNT Leonardo,3,Clown Eyes Blue / Police Cap / Mullet Blonde
3750,Turtle,Male,2021 Leonardo,4,Chinstrap / Classic Shades / Crazy Hair / Waburger Hat White
3760,Turtle,Male,IDW Michaelangelo,6,Goat / Smile / Do-rag / 3D Glasses / Sailor Hat / Power Surge Solarwake
3761,Turtle,Male,OG Promo Leonardo,4,Front Beard / Headband / Small Shades / Astronaut
3764,Turtle,Male,Mirage Michaelangelo,5,Hoodie / Normal Beard / Eye Patch / Wizard / Blue
3766,Turtle,Male,Mirage Donatello,3,Rosy Cheeks / Shaved Head / Azure Warrior
3768,Turtle,Female,2003 Larota,2,Black Lipstick / Stringy Hair
3769,Turtle,Male,Batman Michaelangelo,4,Messy Hair / Normal Beard Black / Earring / Samurai
3771,Turtle,Male,Mirage Raphael,9,Front Beard / Bandana / Earring / Purple Hair / Stringy Hair / Prismek / Diamond / Smile / Power Surge Telekinetic
3773,Turtle,Female,Rise Of The Tmnt Solina,3,Classic Shades / Half Shaved / Earring
3777,Turtle,Female,2021 Larota,3,Dark Hair / Clown Eyes Blue / Witch
3781,Turtle,Male,Og Promo Tiziano,1,Digimon Taichi
3783,Turtle,Male,2021 Albrecht,4,Do-rag / Eye Patch / Serenest Saint / Gold Grills
3792,Turtle,Male,Og Promo Guido,3,Vape / Regular Shades / Mohawk Dark
3793,Turtle,Female,Mirage Larota,3,Black Lipstick / Blonde Bob / Cigarette
3796,Turtle,Female,2021 Azuria,2,Bandana / Cigarette
3797,Turtle,Male,2003 Michaelangelo,5,Gold Chain / Muttonchops / Do-rag / Battle God / Gold Grills
3799,Turtle,Female,IDW Amoly,4,Tassle Hat / Hot Lipstick / Classic Shades / Power Surge Rosequasar
3803,Turtle,Female,Rise Of The Tmnt Selene,3,Vape / Blonde Short / Goblin
3805,Turtle,Male,2021 Albrecht,5,Mohawk Thin / Vape / Earring / Nerd Glasses / Smile
3806,Turtle,Male,2021 Michaelangelo,7,C3FF00 / Stringy Hair / Normal Beard Black / Horned Rim Glasses / Hoodie / Verda / Cyrith
3807,Turtle,Female,Og Promo Azuria,4,Black Lipstick / Wild Hair / Clown Eyes Blue / Cigarette
3809,Turtle,Male,Idw Filippo,5,Hoodie / Small Shades / Smile / Purple Saber / Full Smile
3815,Turtle,Male,Mirage Ethscript,3,Cigarette / Purple Hair / Eye Mask
3819,Turtle,Male,2012 Leonardo,4,Earring / Horned Rim Glasses / Crazy Hair / Prismek
3820,Turtle,Male,Rise of the TMNT Leonardo,4,Earring / Nerd Glasses / Normal Beard / Mohawk
3822,Turtle,Male,IDW Michaelangelo,4,Headband / Smile / Astronaut / Power Surge Solarwake
3824,Turtle,Female,2003 Amoly,4,Bandana / Horned Rim Glasses / Choker / Elipsa
3826,Turtle,Male,2012 Ethscript,5,Frumpy Hair / Chinstrap / VR / Smile / Full Smile
3828,Turtle,Female,Batman Solina,4,Stringy Hair / Purple Lipstick / Earring / Sleepsong Hoodie
3829,Turtle,Female,2003 Azuria,3,Clown Nose / Mohawk Dark / Fire Breathing Purple
3837,Turtle,Male,1987 Albrecht,3,Frumpy Hair / Normal Beard Black / Eye Patch
3838,Turtle,Male,2003 Michaelangelo,4,Muttonchops / Headband / VR / Astronaut
3842,Turtle,Female,2003 Larota,3,Bandana / Regular Shades / Pizza
3844,Turtle,Male,IDW Leonardo,3,Handlebars / Fedora / Power Surge Telekinetic
3846,Turtle,Male,Batman Leonardo,4,Frumpy Hair / Clown Eyes Blue / Viking / Dual Diamond
3851,Turtle,Male,2003 Leonardo,4,Shaved Head / Clown Eyes Green / Dual Blue / Turtleman
3852,Turtle,Male,1987 Filippo,1,Watermelon
3854,Turtle,Male,2012 Leonardo,1,Turtle Kaws
3855,Turtle,Male,Rise of the TMNT Leonardo,3,Classic Shades / Earring / Knitted Cap
3857,Turtle,Male,2021 Leonardo,3,Nerd Glasses / Shaved Head / Turtleman
